close,high,low,open,volume,code,date
100.4218978881836,100.46880340576172,100.1718978881836,100.1875,10742,ZF=F,2000-09-21
100.28130340576172,100.3281021118164,100.28130340576172,100.2968978881836,6092,ZF=F,2000-09-22
100.2968978881836,100.3281021118164,100.2968978881836,100.2968978881836,6359,ZF=F,2000-09-25
100.4843978881836,100.5,100.4218978881836,100.4375,8689,ZF=F,2000-09-26
100.46880340576172,100.4843978881836,100.4531021118164,100.46880340576172,12359,ZF=F,2000-09-27
100.4843978881836,100.5,100.40630340576172,100.4375,8047,ZF=F,2000-09-28
100.59380340576172,100.6093978881836,100.53130340576172,100.6093978881836,3702,ZF=F,2000-09-29
100.6093978881836,100.6093978881836,100.5781021118164,100.59380340576172,10461,ZF=F,2000-10-02
100.4531021118164,100.5468978881836,100.4375,100.46880340576172,7053,ZF=F,2000-10-03
100.3281021118164,100.3281021118164,100.2968978881836,100.2968978881836,4643,ZF=F,2000-10-04
100.4375,100.4531021118164,100.4218978881836,100.4218978881836,11775,ZF=F,2000-10-05
100.6093978881836,100.6875,100.6093978881836,100.6718978881836,11775,ZF=F,2000-10-06
100.4843978881836,100.6875,100.6093978881836,100.6718978881836,12494,ZF=F,2000-10-09
100.65630340576172,100.7031021118164,100.5468978881836,100.5781021118164,21819,ZF=F,2000-10-10
100.7031021118164,100.7656021118164,100.6875,100.75,13980,ZF=F,2000-10-11
101.125,101.125,100.5468978881836,100.6406021118164,14624,ZF=F,2000-10-12
101.0,101.2656021118164,100.9375,101.09380340576172,10929,ZF=F,2000-10-13
100.9218978881836,101.0,100.78130340576172,100.9843978881836,19475,ZF=F,2000-10-16
101.15630340576172,101.2656021118164,100.8125,100.8906021118164,15143,ZF=F,2000-10-17
101.1875,101.7656021118164,101.09380340576172,101.1875,16612,ZF=F,2000-10-18
101.2031021118164,101.3593978881836,100.9843978881836,101.15630340576172,11115,ZF=F,2000-10-19
101.28130340576172,101.3125,101.125,101.15630340576172,7871,ZF=F,2000-10-20
101.3906021118164,101.4218978881836,101.2343978881836,101.28130340576172,14075,ZF=F,2000-10-23
101.25,101.40630340576172,101.09380340576172,101.3906021118164,17219,ZF=F,2000-10-24
101.0156021118164,101.4375,100.96880340576172,101.3125,12937,ZF=F,2000-10-25
100.96880340576172,101.1718978881836,100.9218978881836,101.0156021118164,10781,ZF=F,2000-10-26
100.8125,101.0468978881836,100.7656021118164,100.9218978881836,4798,ZF=F,2000-10-27
100.7031021118164,100.9375,100.7031021118164,100.7968978881836,7205,ZF=F,2000-10-30
100.71880340576172,100.875,100.625,100.7343978881836,10032,ZF=F,2000-10-31
100.8281021118164,100.8593978881836,100.7343978881836,100.7343978881836,10475,ZF=F,2000-11-01
100.875,101.0,100.8281021118164,100.8281021118164,6929,ZF=F,2000-11-02
100.5,100.9531021118164,100.5,100.875,10042,ZF=F,2000-11-03
100.34380340576172,100.5781021118164,100.28130340576172,100.5,13444,ZF=F,2000-11-06
100.3593978881836,100.5,100.2656021118164,100.375,10412,ZF=F,2000-11-07
100.40630340576172,100.6875,100.25,100.5,13619,ZF=F,2000-11-08
100.5625,100.78130340576172,100.40630340576172,100.4375,9405,ZF=F,2000-11-09
100.7031021118164,100.75,100.5468978881836,100.5625,10591,ZF=F,2000-11-10
100.7968978881836,100.9843978881836,100.71880340576172,100.78130340576172,12495,ZF=F,2000-11-13
100.7968978881836,100.8125,100.59380340576172,100.78130340576172,8749,ZF=F,2000-11-14
100.90630340576172,100.9375,100.71880340576172,100.7343978881836,8672,ZF=F,2000-11-15
101.1093978881836,101.1093978881836,100.8593978881836,100.9218978881836,9656,ZF=F,2000-11-16
100.9531021118164,101.125,100.9218978881836,101.0468978881836,6012,ZF=F,2000-11-17
101.09380340576172,101.1093978881836,100.90630340576172,100.90630340576172,6259,ZF=F,2000-11-20
101.1093978881836,101.1093978881836,100.96880340576172,101.0625,10072,ZF=F,2000-11-21
101.2968978881836,101.34380340576172,101.0781021118164,101.09380340576172,10596,ZF=F,2000-11-22
101.125,101.1875,101.09380340576172,101.15630340576172,9539,ZF=F,2000-11-24
101.1718978881836,101.1718978881836,100.9375,101.09380340576172,17672,ZF=F,2000-11-27
101.4218978881836,101.4531021118164,101.125,101.1406021118164,8395,ZF=F,2000-11-28
101.7656021118164,101.7656021118164,101.375,101.3906021118164,3239,ZF=F,2000-11-29
101.9375,102.09380340576172,101.71880340576172,101.71880340576172,532,ZF=F,2000-11-30
101.9843978881836,101.9843978881836,101.71880340576172,101.78130340576172,1905,ZF=F,2000-12-01
101.8125,101.96880340576172,101.7343978881836,101.8906021118164,1983,ZF=F,2000-12-04
102.125,102.2343978881836,101.78130340576172,101.7968978881836,1983,ZF=F,2000-12-05
102.28130340576172,102.65630340576172,102.1875,102.1875,2194,ZF=F,2000-12-06
102.53130340576172,102.59380340576172,102.2656021118164,102.46880340576172,512,ZF=F,2000-12-07
102.3281021118164,102.5468978881836,102.2656021118164,102.375,205,ZF=F,2000-12-08
102.28130340576172,102.34380340576172,102.28130340576172,102.28130340576172,397,ZF=F,2000-12-11
102.3593978881836,102.3593978881836,102.1093978881836,102.25,36,ZF=F,2000-12-12
102.46880340576172,102.6875,102.375,102.375,75,ZF=F,2000-12-13
102.90630340576172,102.9375,102.8125,102.90630340576172,22,ZF=F,2000-12-14
102.875,103.0468978881836,102.71880340576172,102.875,61,ZF=F,2000-12-15
103.15630340576172,103.3593978881836,103.0625,103.15630340576172,61,ZF=F,2000-12-18
103.15630340576172,103.15630340576172,103.15630340576172,103.15630340576172,19160,ZF=F,2000-12-19
103.59380340576172,103.625,103.1093978881836,103.1093978881836,9994,ZF=F,2000-12-20
103.7031021118164,103.7968978881836,103.3593978881836,103.59380340576172,3028,ZF=F,2000-12-21
103.6875,103.875,103.5468978881836,103.6718978881836,864,ZF=F,2000-12-22
103.71880340576172,103.84380340576172,103.71880340576172,103.7343978881836,3697,ZF=F,2000-12-26
103.46880340576172,103.78130340576172,103.4375,103.75,4474,ZF=F,2000-12-27
103.40630340576172,103.5625,103.3125,103.5,1068,ZF=F,2000-12-28
103.5781021118164,103.78130340576172,103.4375,103.4375,6670,ZF=F,2000-12-29
104.4375,104.5,103.5625,103.5625,12423,ZF=F,2001-01-02
103.4531021118164,104.5781021118164,103.375,104.4843978881836,20924,ZF=F,2001-01-03
103.96880340576172,104.0781021118164,103.46880340576172,103.4843978881836,18032,ZF=F,2001-01-04
104.6093978881836,104.6875,104.03130340576172,104.0625,15837,ZF=F,2001-01-05
104.6093978881836,104.8906021118164,104.28130340576172,104.5781021118164,21483,ZF=F,2001-01-08
104.34380340576172,104.59380340576172,104.1718978881836,104.59380340576172,22544,ZF=F,2001-01-09
103.9218978881836,104.4843978881836,103.8906021118164,104.4375,20883,ZF=F,2001-01-10
104.0,104.21880340576172,103.5625,104.03130340576172,16565,ZF=F,2001-01-11
103.46880340576172,103.9843978881836,103.3593978881836,103.96880340576172,18838,ZF=F,2001-01-12
103.53130340576172,103.84380340576172,103.4531021118164,103.5781021118164,25966,ZF=F,2001-01-16
103.7656021118164,104.0,103.1875,103.5156021118164,25951,ZF=F,2001-01-17
104.1093978881836,104.1875,103.59380340576172,103.8125,19096,ZF=F,2001-01-18
103.90630340576172,104.2656021118164,103.8125,104.0,12081,ZF=F,2001-01-19
103.7031021118164,104.0,103.65630340576172,103.8906021118164,11002,ZF=F,2001-01-22
103.3906021118164,103.90630340576172,103.3906021118164,103.71880340576172,19878,ZF=F,2001-01-23
103.3593978881836,103.53130340576172,103.21880340576172,103.3906021118164,14545,ZF=F,2001-01-24
103.625,103.65630340576172,102.9218978881836,103.34380340576172,9481,ZF=F,2001-01-25
103.5468978881836,103.78130340576172,103.53130340576172,103.6875,13193,ZF=F,2001-01-26
103.53130340576172,103.8125,103.5156021118164,103.625,15828,ZF=F,2001-01-29
103.7968978881836,103.9531021118164,103.5468978881836,103.5625,21320,ZF=F,2001-01-30
104.2343978881836,104.28130340576172,103.75,103.90630340576172,23377,ZF=F,2001-01-31
104.2968978881836,104.5,104.15630340576172,104.21880340576172,10490,ZF=F,2001-02-01
103.9375,104.375,103.8906021118164,104.2968978881836,11573,ZF=F,2001-02-02
103.90630340576172,104.0625,103.7968978881836,103.96880340576172,20543,ZF=F,2001-02-05
103.875,104.0625,103.71880340576172,103.9531021118164,13021,ZF=F,2001-02-06
103.71880340576172,104.0625,103.71880340576172,103.8593978881836,13345,ZF=F,2001-02-07
103.84380340576172,103.8906021118164,103.59380340576172,103.78130340576172,9505,ZF=F,2001-02-08
104.1406021118164,104.15630340576172,103.8125,103.875,12934,ZF=F,2001-02-09
104.0625,104.2656021118164,104.03130340576172,104.1406021118164,12141,ZF=F,2001-02-12
103.9218978881836,104.21880340576172,103.8281021118164,104.0156021118164,17805,ZF=F,2001-02-13
103.4531021118164,104.0781021118164,103.4531021118164,103.9843978881836,27395,ZF=F,2001-02-14
103.4375,103.5625,103.2031021118164,103.4843978881836,22397,ZF=F,2001-02-15
103.8593978881836,103.90630340576172,103.15630340576172,103.4531021118164,11736,ZF=F,2001-02-16
103.84380340576172,103.8906021118164,103.59380340576172,103.8593978881836,18796,ZF=F,2001-02-20
103.78130340576172,104.0,103.65630340576172,103.8125,24203,ZF=F,2001-02-21
103.8281021118164,103.96880340576172,103.71880340576172,103.8125,14627,ZF=F,2001-02-22
104.09380340576172,104.2656021118164,103.78130340576172,103.84380340576172,13374,ZF=F,2001-02-23
104.34380340576172,104.3593978881836,104.0,104.0781021118164,20319,ZF=F,2001-02-26
104.5781021118164,104.6718978881836,104.3281021118164,104.375,13720,ZF=F,2001-02-27
104.7968978881836,104.7968978881836,104.34380340576172,104.625,3172,ZF=F,2001-02-28
104.71880340576172,104.9843978881836,104.71880340576172,104.8906021118164,1155,ZF=F,2001-03-01
104.5781021118164,104.9531021118164,104.46880340576172,104.78130340576172,181,ZF=F,2001-03-02
104.4375,104.9531021118164,104.4375,104.78130340576172,698,ZF=F,2001-03-05
104.5156021118164,104.5781021118164,104.34380340576172,104.4375,518,ZF=F,2001-03-06
104.5156021118164,104.8125,104.5156021118164,104.625,1142,ZF=F,2001-03-07
104.7968978881836,104.8906021118164,104.75,104.875,262,ZF=F,2001-03-08
104.8593978881836,104.8593978881836,104.4531021118164,104.8593978881836,611,ZF=F,2001-03-09
104.8281021118164,104.8906021118164,104.6406021118164,104.7343978881836,787,ZF=F,2001-03-12
104.7343978881836,104.8125,104.6093978881836,104.7656021118164,325,ZF=F,2001-03-13
105.15630340576172,105.1718978881836,104.96880340576172,105.125,394,ZF=F,2001-03-14
105.3906021118164,105.46880340576172,105.0468978881836,105.15630340576172,102,ZF=F,2001-03-15
105.4375,105.6406021118164,105.3281021118164,105.46880340576172,187,ZF=F,2001-03-16
105.34380340576172,105.34380340576172,105.25,105.3125,253,ZF=F,2001-03-19
105.5625,105.5781021118164,105.1875,105.2343978881836,253,ZF=F,2001-03-20
105.46880340576172,105.5625,105.2343978881836,105.2343978881836,22092,ZF=F,2001-03-21
106.0,106.2968978881836,105.8125,105.8906021118164,19794,ZF=F,2001-03-22
105.6875,105.9531021118164,105.6875,105.9218978881836,15720,ZF=F,2001-03-23
105.53130340576172,105.6875,105.4843978881836,105.625,20908,ZF=F,2001-03-26
104.8906021118164,105.7656021118164,104.8281021118164,105.5781021118164,19921,ZF=F,2001-03-27
105.1406021118164,105.1718978881836,104.9375,104.9375,22070,ZF=F,2001-03-28
105.125,105.375,105.0625,105.28130340576172,15914,ZF=F,2001-03-29
105.5468978881836,105.6093978881836,104.90630340576172,105.1718978881836,15668,ZF=F,2001-03-30
105.65630340576172,105.65630340576172,105.2343978881836,105.34380340576172,20642,ZF=F,2001-04-02
105.71880340576172,105.7343978881836,105.4531021118164,105.6718978881836,14351,ZF=F,2001-04-04
105.4375,105.65630340576172,105.4218978881836,105.65630340576172,13576,ZF=F,2001-04-05
105.8593978881836,106.0625,105.40630340576172,105.4375,10282,ZF=F,2001-04-06
105.75,105.96880340576172,105.75,105.875,19223,ZF=F,2001-04-09
105.2031021118164,105.7968978881836,105.0625,105.7343978881836,27153,ZF=F,2001-04-10
104.96880340576172,105.34380340576172,104.7343978881836,105.2031021118164,17050,ZF=F,2001-04-11
104.59380340576172,105.1875,104.59380340576172,104.9843978881836,13255,ZF=F,2001-04-12
104.3125,104.71880340576172,104.1093978881836,104.625,28058,ZF=F,2001-04-16
104.4531021118164,104.6093978881836,104.21880340576172,104.34380340576172,34709,ZF=F,2001-04-17
104.9531021118164,105.1093978881836,103.8593978881836,104.375,23321,ZF=F,2001-04-18
104.2968978881836,105.1093978881836,104.21880340576172,104.9375,19438,ZF=F,2001-04-19
104.4218978881836,104.65630340576172,104.2031021118164,104.3125,21279,ZF=F,2001-04-20
104.9531021118164,104.96880340576172,104.4375,104.4375,24044,ZF=F,2001-04-23
104.84380340576172,105.03130340576172,104.7031021118164,105.0,17981,ZF=F,2001-04-24
104.5468978881836,105.0468978881836,104.4375,104.84380340576172,18450,ZF=F,2001-04-25
104.8125,104.875,104.3593978881836,104.5625,14644,ZF=F,2001-04-26
104.28130340576172,104.90630340576172,104.1875,104.8125,20422,ZF=F,2001-04-27
104.1406021118164,104.2656021118164,103.8593978881836,104.2343978881836,13355,ZF=F,2001-04-30
104.2656021118164,104.375,104.0,104.15630340576172,18872,ZF=F,2001-05-01
104.21880340576172,104.375,104.1093978881836,104.2656021118164,32368,ZF=F,2001-05-02
104.4218978881836,104.5781021118164,104.21880340576172,104.25,30327,ZF=F,2001-05-03
104.6406021118164,105.09380340576172,104.40630340576172,104.40630340576172,10914,ZF=F,2001-05-04
104.7656021118164,104.8281021118164,104.65630340576172,104.71880340576172,29147,ZF=F,2001-05-07
104.7343978881836,105.0156021118164,104.71880340576172,104.8281021118164,19091,ZF=F,2001-05-08
105.0156021118164,105.03130340576172,104.78130340576172,104.78130340576172,31064,ZF=F,2001-05-09
104.46880340576172,105.0781021118164,104.4375,105.0468978881836,32091,ZF=F,2001-05-10
103.7656021118164,104.65630340576172,103.5625,104.5,27337,ZF=F,2001-05-11
